hip,ra,dec,mag
49585,151.83405794,21.16341764,8.75
49586,151.84052755,38.2933874,8.15
49587,151.84268286,-19.70872685,7.41
49588,151.84476103,59.74655954,8.31
49589,151.84798712,13.92730936,9.25
49590,151.8491042,-7.72484716,7.67
49591,151.85289738,-24.93524941,8.22
49592,151.85659298,-59.25208587,8.35
49593,151.85718812,35.24469176,4.49
49595,151.86323157,-43.12242746,8.4
49594,151.86331731,72.61157416,7.67
49596,151.86515898,69.86460756,8.8
49597,151.86553029,26.78374894,8.27
49598,151.86787047,-42.95985641,7.75
49599,151.86795652,-37.503937,8.6
49600,151.87053682,-0.25689403,8.8
49601,151.87104158,6.06441646,9.11
49602,151.87172592,-62.2397722,8.02
49603,151.87311339,-48.52460953,8.18
49604,151.87648089,-45.65812238,8.66
49605,151.87794849,-59.05720714,9.3
49606,151.87920964,-57.54993988,8.24
49607,151.880957,-58.46117321,8.22
49608,151.88246119,-62.65357901,8.32
49609,151.88336981,-59.0612165,9.22
49610,151.88405462,-22.48961859,6.99
49611,151.88679959,-53.2601619,7.01
49612,151.88721573,-74.83037637,9.38
49613,151.88892919,0.91833824,6.67
49616,151.88902078,-85.07679025,8.66
49615,151.89177338,-6.43945455,7.72
49614,151.89190671,57.24972145,8.91
49617,151.89648316,13.02863065,8.38
49618,151.89651452,-42.45031424,8.52
49619,151.89887481,-48.26083007,6.4
49620,151.90356393,-69.24770053,9.03
49621,151.90508478,38.64810588,8.67
49622,151.90600285,17.73654597,9.07
120071,151.90874574,-85.11982654,10.21
49623,151.91403484,15.15772186,7.14
49624,151.91890322,-62.62553742,8.81
49625,151.9197081,82.3693408,10.47
49626,151.92379145,6.29276893,8.34
49627,151.92816717,16.27478429,8.62
49628,151.93112635,23.99177951,11.04
49629,151.93400767,53.19602203,7.78
49630,151.9344204,43.01925335,8.89
49631,151.93463528,-64.23174628,8.69
49632,151.93773628,45.13742814,8.29
49633,151.94026882,-7.63073464,6.63
49634,151.95233716,46.03105971,10.05
49635,151.95859799,18.51338771,8.01
49636,151.96058876,-41.72486385,9.16
49637,151.9763285,9.99766389,4.39
49638,151.97740124,66.83780242,8.02
49639,151.97769986,72.19609126,9.14
49640,151.97878905,35.57730654,10.99
49641,151.98456489,-0.37162786,4.48
49642,151.98598839,-62.22143545,6.45
49643,151.98691934,-2.52265033,7.68
49644,151.99350459,-58.47964484,8.83
49645,152.00695797,-37.33346184,6.34
49646,152.00727899,-68.32373288,8.35
49647,152.00789762,-32.05935027,7.6
49648,152.02334777,-60.93323209,8.46
49649,152.02647564,69.93362879,7.99
49650,152.02926721,-30.5158136,11.17
49651,152.03067535,-19.56452782,8.33
49652,152.03970403,26.79872749,8.27
49653,152.05074319,66.02790072,7.61
49654,152.05733183,-22.32275362,8.64
49655,152.05970594,12.83296858,9.86
49656,152.06107303,18.76509726,8.79
49657,152.06195443,17.35866959,9.39
49658,152.06642598,31.60427591,6.23
49659,152.06814183,-54.77165091,8.93
49660,152.06888994,8.03232774,9.1
49661,152.06919505,53.07579326,8.7
49662,152.07552435,-58.19854917,6.63
49663,152.08288014,-57.28985197,8.52
49664,152.08324257,20.0037463,9.57
49665,152.08417673,-37.56804639,8.88
49666,152.08730617,-18.42015613,8.42
49667,152.0883185,7.5732954,9.16
49668,152.08946507,-19.75442036,7.26
49669,152.09358075,11.96719513,1.36
49670,152.09605527,-35.01369277,7.2
49671,152.10030462,0.60931348,8.31
49672,152.10478784,58.26081326,8.88
49673,152.10766096,-78.56068669,8.79
49674,152.11118634,-11.11529562,8.15
49675,152.11133996,-56.43688514,7.46
49676,152.11427878,-53.09433862,9.13
49677,152.11644166,24.30880604,7.79
49678,152.11829767,-50.30729943,10.09
49679,152.11877325,-63.6380261,9.17
49680,152.12394139,33.51500167,7.49
49681,152.12586372,-41.90664452,9.04
49682,152.1307554,-3.47784558,7.81
49683,152.13258255,-52.8270464,8.81
49684,152.1358451,-4.14662813,8.32
49686,152.1376855,68.43780434,8.79
49685,152.1378268,30.59457774,8.75
49687,152.14205813,35.92383683,10.1
49688,152.14332324,83.91835727,6.31
49689,152.14769563,-15.61194678,6.25
49690,152.1555447,-31.10272788,7.87
49691,152.15749194,24.4496117,9.04
49692,152.16315812,4.50917041,9.36
49693,152.16322196,-62.78713572,8.92
49694,152.17190052,1.16071719,6.68
49695,152.17432959,-65.51111372,7.39
49696,152.17495951,-20.31381395,9.15
49697,152.17722873,-56.42071547,7.97
49698,152.17849096,-65.81553262,5.26
49699,152.17993726,34.2424063,7.56
49700,152.18480843,23.48048921,7.82
49701,152.19023917,-10.88478665,6.54
49702,152.1911722,13.01423063,9.87
49703,152.19176652,39.93886046,9.86
49704,152.20138843,6.71756134,8.63
49705,152.2064333,-76.67058136,9.12
49706,152.21791869,-61.88618352,8.89
49707,152.21812843,-32.87184084,8.71
49708,152.21996983,51.76492974,10.03
49709,152.22007259,-29.74964882,8.33
49710,152.227236,-41.00497161,9.34
49711,152.23035277,-61.19249684,7.5
49712,152.23439032,-51.81126187,4.85
49713,152.24886716,44.22672322,9.66
49714,152.25058513,-49.78335673,7.99
49715,152.25591654,57.81214899,9.62
49716,152.25824428,64.44467248,9.62
49717,152.26075901,-13.19575495,7.96
49718,152.26252598,-48.49050208,11.21
49719,152.26989192,25.5176999,9.11
49720,152.27393767,-48.30659921,6.76
49721,152.27552584,-38.94495359,9.9
49722,152.27778687,-43.69514145,7.27
49723,152.27897566,-58.04048668,7.5
49724,152.28189636,63.95242536,6.53
49725,152.28264965,-23.56655492,8.09
49726,152.28446342,-65.79830736,9.11
49727,152.28449154,50.82130189,7.82
49728,152.28459471,-15.49401639,7.52
49729,152.28501139,18.53074651,6.92
49730,152.28552609,-32.97231305,8.3
49731,152.2883398,53.04575121,7.85
49732,152.2896385,-70.36611988,8.48
49733,152.29176186,71.68771822,7.49
49734,152.29257112,45.8510622,9.72
49735,152.29351867,21.79037349,7.88
49736,152.30063455,-47.61550254,9.2
49737,152.30388712,32.36664931,10.72
49738,152.30989046,46.2840567,8.88
49741,152.31179287,-67.08241132,8.71
49739,152.31199282,6.17090869,6.6
49740,152.31213885,32.36098607,9.39
49742,152.31486669,-18.13890049,7.13
49743,152.3255946,-50.63960239,7.95
49744,152.32581681,10.68305551,10.02
49745,152.32974985,-39.83544851,8.07
49746,152.33066272,38.43074357,7.85
49747,152.33179602,20.33239439,6.68
49748,152.33286503,79.04616097,9.21
49749,152.33422154,24.54443092,8.48
49750,152.33853373,37.8764169,10.47
49751,152.34169913,-61.5491975,6.94
49752,152.34505522,-8.72096299,9.08
49753,152.34507483,-1.66821265,7.93
49754,152.34534075,-21.66270754,9.23
49755,152.34557888,-13.36229891,7.09
49756,152.34811603,2.37110094,7.55
49757,152.35429502,-9.92858377,9.06
49758,152.35577167,15.23348396,9.14
49759,152.35801001,27.98271888,9.15
49760,152.36486592,-40.47405679,8.6
49761,152.36871008,61.13508389,9.38
49762,152.36973311,-3.94780919,8.15
49764,152.37583168,-68.68283264,5.8
49763,152.37621841,27.05443211,8.2
49765,152.37959839,68.66408596,7.11
49766,152.38116998,9.5930718,7.09
49767,152.38295357,-32.84675282,7.45
49769,152.38369551,-35.85681022,6.14
49770,152.38419745,31.58717575,9.43
49768,152.38593872,86.57655371,7.75
49771,152.39657482,15.34691541,8.49
49772,152.39864887,-35.66102425,9.13
49773,152.40442697,31.03534355,10.29
49774,152.40833401,-11.8951359,7.43
49775,152.40993054,55.28841867,8.08
49776,152.41253603,-22.25306299,8.63
49777,152.41406385,2.35163906,8.55
49778,152.41905604,3.16549978,11.93
49779,152.42033768,-32.6070662,9.82
49780,152.4220544,-23.88797095,9.17
49781,152.42506747,-52.87589402,8.03
49782,152.42690459,3.16211933,8.34
49783,152.4302809,-14.76248843,8.04
49784,152.43941396,-37.73206931,7.64
49785,152.44057708,-21.67127996,8.51
49786,152.44225585,55.54218462,8.37
49787,152.4468739,3.1778395,8.58
49788,152.45087766,-47.44621193,6.97
49789,152.45175824,48.63144653,8.58
49790,152.45598012,-56.67059812,7.91
49791,152.45612869,-56.74817014,8.06
49792,152.45731078,-38.83496807,9.25
49793,152.4575656,-36.75505215,8.07
49794,152.46461455,-45.19441493,7.34
49795,152.46610665,43.34414322,9.32
49796,152.47171942,-25.39261753,10.3
49797,152.47322367,-36.70337235,9.35
49798,152.47355291,51.01364041,9.54
49799,152.47552451,-65.149352,8.43
49800,152.48334757,63.75461307,7.44
49801,152.48454726,-60.21949679,8.81
49802,152.48536641,-12.09526147,6.24
49803,152.48577875,-29.28568158,9.03
49804,152.48894773,-66.5978828,7.34
49805,152.49328394,-18.86403956,8.42
49806,152.49961435,-25.97514733,10.81
49807,152.50896552,-10.86222207,9.42
49808,152.51399726,-46.47004633,8.62
49809,152.52483143,-12.81565791,5.3
49810,152.52971097,-23.65062237,9.19
49811,152.53125344,16.51673466,8.3
49812,152.53149046,-8.40816325,5.91
49813,152.53201372,18.18751247,8.01
49814,152.5376694,-44.46662736,9.59
49815,152.5410864,-45.78948038,7.55
49816,152.5444033,-71.06987126,8.94
49817,152.5506915,41.06276598,10.07
49818,152.5510394,-3.08503559,9.86
49819,152.55291355,-30.8984251,7.72
49820,152.55377128,14.0678137,10.36
49821,152.55734839,-29.50480987,11.48
49823,152.56013378,-48.01404716,6.82
49822,152.56039053,-28.20110947,8.79
49824,152.5641914,4.62597459,9.37
49825,152.570626,49.50742544,7.16
49826,152.57825335,38.41343068,8.86
49827,152.58638159,-71.931295,9.76
49828,152.58846594,-67.26340855,6.88
49829,152.59285988,62.91604264,7.1
49830,152.59434613,34.13043408,8.65
49831,152.59449112,20.94555342,7.43
49832,152.60015454,-5.4702564,7.84
49833,152.60119265,-64.38427558,6.89
49834,152.62285707,-63.34071694,8.37
49835,152.62452253,-67.84132973,7.1
49836,152.62914257,-45.3078365,7.13
49837,152.63064012,-15.62490333,9.29
49838,152.63299271,-60.64512389,10.53
49839,152.64357091,-18.60328238,7.14
49840,152.64460047,-57.27829855,8.01
49841,152.64748785,-12.35383921,3.61
49842,152.65301947,23.88158343,7.76
49843,152.65678332,58.61833864,8.19
49844,152.65706616,-41.71493294,5.98
49845,152.65945985,-36.59470241,8.01
49846,152.66608754,16.03769269,8.42
49847,152.66687142,62.25075604,10.01
49848,152.66827736,-11.47018413,9.37
49849,152.67383046,-38.9109156,6.76
49850,152.67913997,15.70453146,7.95
49851,152.68069131,61.9576606,8.86
49852,152.68093896,-18.71785931,8.98
49853,152.69669347,-12.8622387,8.67
49854,152.70587088,39.37186891,8.48
49855,152.71589225,-34.80832745,8.47
49856,152.71650928,-25.4377545,7.86
49857,152.7171589,1.00524851,9.02
49858,152.71775846,-15.70919817,6.96
49859,152.72230278,-80.6555272,8.82
49860,152.72618621,-75.52655981,9.13
49861,152.72713258,7.69463326,8.52
49862,152.72978069,-4.32348233,8.78
49863,152.73254975,-59.154372,7.46
49865,152.73275535,-8.41835129,5.64
49864,152.73282855,36.4681226,7.19
49866,152.7354265,14.48294049,8.56
49867,152.73838485,-16.93080617,7.12
49868,152.74177521,75.14072829,9.48
49869,152.74438002,18.56627725,9.73
49870,152.74573467,40.66160239,6.34
49871,152.75550979,-2.41504863,7.57
49872,152.7566143,-46.58798492,9.1
49874,152.75671231,75.16234758,11.83
49873,152.75692842,-43.82535133,8.29
49875,152.76188399,-64.403944,8.37
49876,152.76242179,-52.60336844,9.04
49877,152.76264616,-50.83011412,8.12
49878,152.76325104,-44.08479287,7.88
49879,152.77218966,-72.4581573,9.22
49880,152.775602,5.25218445,7.26
49881,152.77607919,70.83997573,7.43
49882,152.78536193,20.69648652,6.64
49883,152.79138168,-32.75385771,8.3
49884,152.79389525,46.24161667,9.54
49885,152.79435341,-56.10552521,8.27
49886,152.79583514,-20.22816835,8.7
49887,152.79612349,-7.04462258,7.84
49888,152.79673637,6.16803343,7.66
49889,152.79718604,-82.86682216,11.07
49890,152.7999229,-36.26523343,11.08
49891,152.80178654,-37.87742838,8.98
49892,152.8031798,-67.89236552,6.83
49893,152.80330481,37.40197095,5.86
49894,152.81113901,-61.76836754,7.47
49895,152.8111829,8.94103925,9.29
49896,152.81345865,-51.28466961,8.98
49897,152.81619176,-32.04617278,9.2
49898,152.81997585,-9.40197902,8.65
49899,152.82297123,-17.63550536,7.46
49900,152.82398897,-7.31659367,6.23
49901,152.82756439,-41.56657869,9.07
49902,152.8294058,-18.95696167,6.74
49903,152.83514788,-37.27609944,10.86
49905,152.84088863,73.03679063,8.64
49904,152.84138633,64.54349119,8.07
49906,152.84329803,32.19192212,7.91
49907,152.8459336,-58.0448127,8.2
49908,152.84734577,49.45546425,6.6
49909,152.8491635,-50.49033797,7.87
49910,152.84940322,-1.66237169,11.82
49911,152.85206697,-34.79100352,8.22
49912,152.85837203,-65.004074,7.97
49913,152.86362033,-74.46051386,8.49
49914,152.8689215,30.79706699,9.1
49915,152.87590221,73.89278787,7.78
49916,152.87971168,-36.79835647,8.04
49917,152.88261228,54.57715057,10.44
49918,152.88443988,-48.93249239,9.33
49919,152.88559179,-61.23980573,8.12
49920,152.88581945,41.73179017,7.61
49921,152.88858784,-42.22295136,10.91
49922,152.89328316,-15.05485145,9.12
49923,152.89434858,-14.27410767,8.48
49924,152.89675108,27.84275936,8.42
49925,152.89727686,12.03644715,7.78
49926,152.89786643,-58.82782701,6.07
49927,152.90118852,-59.88378815,9.03
49928,152.90499854,18.31741978,8.6
49930,152.90901909,40.20675089,9.61
49929,152.90911694,13.35520406,6.43
49931,152.91812236,-26.71056952,8.57
49932,152.9360386,-49.82505615,9.38
49933,152.94084009,30.14898284,8.37
49935,152.94337175,-69.70189908,8.75
49934,152.943633,-58.06055982,5.7
49936,152.94403399,5.31583587,8.48
49937,152.94579839,-55.99593832,8.52
49938,152.94690699,13.39818878,9.5
49939,152.94949563,17.27532344,8.78
49940,152.95007109,-50.15672187,7.93
49941,152.95096115,-63.82275916,8.23
49942,152.95129403,23.75501401,8.42
49943,152.95356729,-34.33392415,6.66
49944,152.95613196,33.12480982,8.71
49945,152.95779148,-61.54193793,7.18
49946,152.96337182,19.29745109,10.84
49947,152.96369256,29.47497143,9.09
49948,152.96405088,-22.6312192,8.62
49949,152.96529567,-40.87437671,7.19
49950,152.97425453,-35.32473559,6.68
49951,152.97923667,-44.72876573,7.09
49952,152.98736658,-21.28280089,8.19
49953,152.98811019,-39.99441232,7.42
49954,152.98820897,42.38580791,10.16
49956,152.99236113,-45.64708062,8.6
49955,152.99248035,18.93874182,8.35
49957,152.99448233,-54.98498178,7.36
49958,152.99926929,-51.39941499,10.47
49959,152.99991125,36.2512742,7.63
49960,153.00395885,-33.45702865,9.02
49961,153.00531371,-6.20291059,7.96
49962,153.00714959,-40.54127566,8.54
49963,153.00911091,43.53832988,9.05
49964,153.00947874,40.18424135,9.44
49967,153.01198942,-28.60595499,6.28
49965,153.01204695,14.87708938,9.07
49966,153.01223963,20.11858046,7.42
49968,153.01566493,47.84669871,9.55
49969,153.01828324,-2.68327061,10.64
49970,153.02104456,21.29849228,8.77
49971,153.02224824,47.83968424,12.47
49972,153.02760953,65.06812251,9.14
49973,153.03530939,-18.61772775,9.93
49974,153.03974105,-30.91147656,9.6
49975,153.04291389,-59.60306864,7.92
49976,153.04304736,-48.78722062,8.34
49977,153.04555248,-27.26063292,8.4
49978,153.04681362,-66.18162323,7.54
49979,153.06281561,-33.91145495,7.8
49980,153.06750481,-19.55235795,8.37
49981,153.06860641,-16.08605018,9.62
49982,153.06864992,-24.10356129,9.4
49983,153.07016296,-59.94513147,8.69
49984,153.07191764,-16.08645649,7.63
49985,153.07241802,-11.13518063,8.41
49986,153.07398953,-3.74507182,9.26
49987,153.07842896,-68.06804823,8.3
49988,153.07988525,17.29973827,7.88
49989,153.08009742,-10.32144191,8.42
49990,153.08188962,-32.35965604,11.08
49991,153.0820963,54.21323426,9.0
49992,153.08247421,67.20730488,8.52
49993,153.084555,27.10379952,8.65
49994,153.09572184,-52.16335203,6.16
49995,153.09976347,-15.06801731,7.1
49996,153.10776656,-66.69146647,7.5
49997,153.10928381,-32.68945893,7.37
49998,153.11162303,-17.01652892,9.62
49999,153.11204125,6.6667872,8.52
50000,153.11470014,15.87009919,9.31
50001,153.11770101,69.22597985,9.79
50002,153.11911828,-76.07746582,7.86
50003,153.11961605,24.8942343,8.8
50004,153.11987262,53.48622409,8.38
50005,153.12401107,-0.63644978,10.25
50006,153.12476528,-15.88974438,8.54
50007,153.13711154,36.67442939,8.53
50008,153.13773968,49.0230536,9.78
50009,153.14199087,10.29751927,9.44
50010,153.14396997,-51.38109979,9.17
50011,153.1509855,7.67744427,8.95
50012,153.15806798,48.40569924,9.91
50013,153.15873787,-19.15280764,6.45
50014,153.15952682,71.57636699,10.78
50015,153.1607956,60.53328863,8.57
50016,153.16482339,59.97938915,10.16
50017,153.16778431,21.31842828,9.33
50019,153.17731104,28.24204058,6.86
50018,153.17885142,-64.21643106,8.36
50020,153.18398897,-64.39463944,7.89
50021,153.18581809,-9.37088806,9.2
50022,153.18933672,-12.02648561,8.69
50023,153.19267929,-44.00884092,7.82
50024,153.19741225,61.08896801,8.19
50025,153.19867506,-29.49924772,7.37
50026,153.20113458,-56.15078574,7.97
50027,153.20163836,4.61469047,5.77
50028,153.20207323,3.11027495,9.39
50029,153.20826364,-7.87054051,7.98
50030,153.21019454,-32.51561083,7.08
50031,153.21828196,-54.57371522,7.89
50032,153.2200438,-28.51332301,9.08
50033,153.22622323,-40.64046108,8.62
50034,153.23158399,82.40097335,7.37
50035,153.23337957,51.47606436,7.57
50036,153.23377267,-47.47568273,8.18
50037,153.23877124,53.48415007,8.83
50038,153.23906042,-65.16649408,7.0
50039,153.24721274,47.17566142,10.0
50040,153.24777936,16.53188121,8.27
50041,153.24972156,-53.44894878,8.42
50042,153.25098806,-37.50347425,9.32
50043,153.25411868,-19.68920306,6.87
50044,153.25485242,-59.91809443,6.07
50045,153.25774318,-39.10154575,11.05
50046,153.2615985,3.15687598,8.17
50047,153.27032718,-47.91960479,7.21
50048,153.2715869,22.86881059,8.69
50049,153.27364982,12.74762098,10.32
50050,153.28270999,35.41769853,10.64
50051,153.28374973,38.41917342,9.22
50052,153.2871184,27.41990017,8.3
50053,153.28961715,17.02023375,8.76
50054,153.28978139,9.59693063,9.9
50055,153.29109532,-8.00245922,8.29
50056,153.29964257,21.41996087,7.82
50057,153.30561533,3.07279255,7.39
50058,153.30894341,-5.21772222,8.73
50059,153.31308699,31.37795332,8.38
50060,153.31771635,50.03817689,9.66
50061,153.31839173,-8.44547826,7.68
50062,153.32106022,-50.61082258,7.9
50063,153.32184816,76.16509986,10.62
50064,153.3249175,15.34461157,9.02
50065,153.32771342,-15.694737,8.2
50066,153.33117633,-27.02897817,6.23
50067,153.3383312,-61.65883585,6.42
50068,153.33875421,-58.36300306,8.44
50069,153.34298496,-56.58669891,6.48
50070,153.3453401,-51.23293774,5.27
50071,153.34622776,-71.05680519,8.29
50072,153.34951454,12.14604005,9.39
50073,153.35054689,-13.13811898,10.96
50074,153.35306741,-0.94067599,9.09
50075,153.35411361,-33.03187875,6.38
50076,153.36498893,-30.43048533,8.29
50078,153.36685079,-51.75580487,5.78
50077,153.36705729,41.88362306,8.59
50079,153.37002276,57.99375157,7.01
50080,153.37381608,33.48945642,10.8
50081,153.3750004,9.18604478,7.43
50082,153.37544644,0.43829452,8.72
50083,153.3778442,-66.37283938,5.15
50084,153.38059136,-5.08726303,7.45
50085,153.38539768,12.6513054,11.82
50086,153.38892064,-42.98719791,8.98
50087,153.39017048,-69.09939344,7.92
50088,153.39094967,-73.33452641,8.85
50089,153.40908319,8.40909116,9.51
50090,153.4096919,-55.7853127,8.56
50091,153.41249692,2.6691599,8.79
50092,153.42148033,-42.22522499,8.08
50093,153.42586218,26.15058455,7.55
50094,153.42713871,-27.96150122,8.91
50095,153.42806745,-43.04749689,8.3
50096,153.4319192,39.3388383,8.97
50097,153.43262466,50.49652458,6.63
50098,153.43370227,-46.72523323,8.92
50099,153.43449551,-70.03792169,3.29
50100,153.43538141,-7.38409519,7.21
50101,153.43848503,-53.24093541,7.65
50102,153.44155122,-63.89994979,8.76
50103,153.44158428,-40.3460764,5.91
50104,153.44218496,63.50143172,9.6
50105,153.44323071,-5.21978217,7.5
50106,153.44513141,-71.57678286,8.99
50107,153.45177062,-65.7065405,7.76
50108,153.45522436,-68.05982909,6.73
50109,153.45718363,27.13582714,6.05
50110,153.45991101,10.84201989,8.02
50111,153.46272111,-48.01617391,8.08
50112,153.46347245,6.07283062,10.77
